             angle (deg)             energy (J/mol)
           0.0000000000           56.9943508280
          10.0000000000         2056.0105605731
          20.0000000000         8165.6852569719
          30.0000000000        10042.3374201370
          40.0000000000        17385.4430695530
          50.0000000000        24528.4777532834
          60.0000000000        29029.1227379486
          70.0000000000        29559.8255263335
          80.0000000000        26783.9527890713
          90.0000000000        22822.4568257602
         100.0000000000        19148.4662244698
         110.0000000000        16875.1404151324
         120.0000000000        16583.1612013559
         130.0000000000        18351.2830769531
         140.0000000000        21800.5046354082
         150.0000000000        26186.6069378360
         160.0000000000        29881.7170599063
         170.0000000000        32747.4422788215
         180.0000000000        33427.6279015769
         190.0000000000        31528.7745116381
         200.0000000000        27952.2293375852
         210.0000000000        23769.2882141800
         220.0000000000        20162.1454648018
         230.0000000000        18034.2644710730
         240.0000000000        18130.6255668445
         250.0000000000        20697.0149214243
         260.0000000000        25060.0049485616
         270.0000000000        29115.2942687755
         280.0000000000        32224.8102770160
         290.0000000000        34735.0428151707
         300.0000000000        35862.7868967449
         310.0000000000        34526.6595167868
         320.0000000000        28528.4346639653
         330.0000000000        17855.5808271564
         340.0000000000         8565.3467218758
         350.0000000000         2296.7347661086
         360.0000000000            0.0000000000
