             angle (deg)             energy (J/mol)
           0.0000000000            5.8443626646
          10.0000000000           34.8298811113
          20.0000000000          220.8911795128
          30.0000000000          547.0491504565
          40.0000000000         1009.9615324488
          50.0000000000         1555.4826420292
          60.0000000000         2048.4464954803
          70.0000000000         2165.8824785583
          80.0000000000         1813.2069592017
          90.0000000000         1158.2655174625
         100.0000000000          530.4113578486
         110.0000000000          133.3360102673
         120.0000000000           31.7317912087
         130.0000000000           88.1301537527
         140.0000000000          296.3296670007
         150.0000000000          656.7556620582
         160.0000000000         1149.1235269268
         170.0000000000         1687.3903804046
         180.0000000000         2119.4400115548
         190.0000000000         2198.8193742924
         200.0000000000         1854.3012829897
         210.0000000000         1244.5604468209
         220.0000000000          628.2007255120
         230.0000000000          219.0743335724
         240.0000000000           27.1056604299
         250.0000000000           70.3161371109
         260.0000000000          266.9949570346
         270.0000000000          590.3646470659
         280.0000000000         1086.1666658469
         290.0000000000         1653.3455238066
         300.0000000000         2102.0749555658
         310.0000000000         2148.1918605974
         320.0000000000         1721.1516831811
         330.0000000000         1075.8458259545
         340.0000000000          492.2654704123
         350.0000000000          133.2966277382
         360.0000000000            0.0000000000
