             angle (deg)             energy (J/mol)
           0.0000000000          827.8306074087
          10.0000000000          890.9686280032
          20.0000000000         1355.9000193764
          30.0000000000         2342.8332926862
          40.0000000000         3934.4690677902
          50.0000000000         6178.7909802270
          60.0000000000         9067.0456133602
          70.0000000000        12464.2849001931
          80.0000000000        16074.0111414218
          90.0000000000        19025.0020937405
         100.0000000000        21155.4534518102
         110.0000000000        21959.6440583664
         120.0000000000        21269.0719581701
         130.0000000000        19222.0878660174
         140.0000000000        16174.0453114540
         150.0000000000        12607.9417503529
         160.0000000000         9028.8813474700
         170.0000000000         5883.6532900927
         180.0000000000         3422.1421528953
         190.0000000000         1686.3900650904
         200.0000000000          613.6003208881
         210.0000000000           84.8640319944
         220.0000000000            0.0000000000
         230.0000000000          300.4385742552
         240.0000000000          874.2336918831
         250.0000000000         1589.7401642546
         260.0000000000         2326.6208310346
         270.0000000000         2951.3952793490
         280.0000000000         3366.1297389277
         290.0000000000         3552.1569058935
         300.0000000000         3513.0290814476
         310.0000000000         3288.2311581208
         320.0000000000         2930.8901254562
         330.0000000000         2500.7807386288
         340.0000000000         2065.7039060687
         350.0000000000         1710.4711497317
         360.0000000000         1527.7783675448
