             angle (deg)             energy (J/mol)
           0.0000000000            0.0000000000
          10.0000000000         1375.3996068615
          20.0000000000         4653.7247540085
          30.0000000000         8895.2066477209
          40.0000000000        12973.5137251854
          50.0000000000         6877.7016679918
          60.0000000000         5931.8705950355
          70.0000000000         6505.6420831161
          80.0000000000         8754.9078117382
          90.0000000000        12365.8864164376
         100.0000000000        16173.4571995863
         110.0000000000        19812.5050232714
         120.0000000000        23392.0984026602
         130.0000000000        26027.9847384020
         140.0000000000        26458.9815441991
         150.0000000000        24742.1645612604
         160.0000000000        22054.5086192254
         170.0000000000        19266.4010527675
         180.0000000000        16952.9287250667
         190.0000000000        15321.0545390315
         200.0000000000        14451.1345434648
         210.0000000000        14377.6284238832
         220.0000000000        15124.2391932158
         230.0000000000        16632.6072402221
         240.0000000000        18722.9173310219
         250.0000000000        21093.5310376294
         260.0000000000        23041.2397290947
         270.0000000000        23755.9349219335
         280.0000000000        23229.7479934547
         290.0000000000        22270.3194566608
         300.0000000000        21363.8209970630
         310.0000000000        18512.0424333554
         320.0000000000        13309.8560099803
         330.0000000000         9520.1858849479
         340.0000000000         8965.7512034410
         350.0000000000        11700.1252898850
         360.0000000000        16709.2298281602
