             angle (deg)             energy (J/mol)
           0.0000000000            0.0000000000
          10.0000000000          824.9976930230
          20.0000000000         2911.9839009322
          30.0000000000         5469.1262450480
          40.0000000000         7960.2346421072
          50.0000000000         9908.8780114874
          60.0000000000        11139.4970540449
          70.0000000000        11535.1099982986
          80.0000000000        11218.2462969136
          90.0000000000        10549.3083154001
         100.0000000000         9843.5371965254
         110.0000000000         9418.3007373905
         120.0000000000         9460.3166117330
         130.0000000000         9970.9133221621
         140.0000000000        10805.2236631977
         150.0000000000        11672.3685053617
         160.0000000000        12284.2438728774
         170.0000000000        12436.0187687112
         180.0000000000        12044.8297917957
         190.0000000000        11198.4815339116
         200.0000000000        10142.6945268183
         210.0000000000         9188.3253283251
         220.0000000000         8724.6830573304
         230.0000000000         9048.5830983956
         240.0000000000        10403.3567783049
         250.0000000000        12828.6648980100
         260.0000000000        16077.3192711813
         270.0000000000        19605.4239729250
         280.0000000000         9003.7999473652
         290.0000000000        12732.6188621730
         300.0000000000        14520.3558472214
         310.0000000000        13035.2313503043
         320.0000000000        10241.9935570531
         330.0000000000         6958.4489161662
         340.0000000000         3924.8886187886
         350.0000000000         1932.1053457565
         360.0000000000         1599.1026968340
