             angle (deg)             energy (J/mol)
           0.0000000000           52.3997261621
          10.0000000000          913.7317116252
          20.0000000000         3215.8540034785
          30.0000000000         6546.7967933592
          40.0000000000        10187.3700324483
          50.0000000000        13065.9208180482
          60.0000000000        14240.8976422327
          70.0000000000        13306.8498126456
          80.0000000000        10506.1634762676
          90.0000000000         6847.5189215853
         100.0000000000         3362.2965090785
         110.0000000000          986.6103368099
         120.0000000000           25.9005560538
         130.0000000000          741.8376104750
         140.0000000000         2959.5054483083
         150.0000000000         6316.1440051809
         160.0000000000        10096.9950763268
         170.0000000000        13120.8357731895
         180.0000000000        14260.3394687348
         190.0000000000        13034.1811502741
         200.0000000000         9999.3842425567
         210.0000000000         6297.8258926739
         220.0000000000         3041.1401154523
         230.0000000000          813.6082746465
         240.0000000000           30.3376509017
         250.0000000000          695.7023269896
         260.0000000000         2837.4695893217
         270.0000000000         6070.3814654201
         280.0000000000         9760.4112454131
         290.0000000000        12858.5378352771
         300.0000000000        14239.6505298554
         310.0000000000        13164.4269473535
         320.0000000000        10046.4174470493
         330.0000000000         6213.2821718566
         340.0000000000         2838.3858887828
         350.0000000000          686.2531529357
         360.0000000000            0.0000000000
