             angle (deg)             energy (J/mol)
           0.0000000000           25.1916711266
          10.0000000000          665.5773415660
          20.0000000000         2422.4410737345
          30.0000000000         4894.0682619118
          40.0000000000         7486.2085191437
          50.0000000000         9368.0722996324
          60.0000000000         9917.5841688800
          70.0000000000         8990.4309019877
          80.0000000000         6908.7403272552
          90.0000000000         4374.7942744324
         100.0000000000         2063.7164026514
         110.0000000000          495.5762257931
         120.0000000000            0.0000000000
         130.0000000000          637.3033335185
         140.0000000000         2262.7240409463
         150.0000000000         4584.2645296051
         160.0000000000         7103.8464726802
         170.0000000000         9108.8855791324
         180.0000000000         9892.9622313164
         190.0000000000         9135.8153311411
         200.0000000000         7090.4065389592
         210.0000000000         4453.8270711227
         220.0000000000         2063.8135461635
         230.0000000000          493.0531203977
         240.0000000000           19.6964998322
         250.0000000000          739.7319596196
         260.0000000000         2455.8978184649
         270.0000000000         4848.9884294008
         280.0000000000         7367.2287420585
         290.0000000000         9297.3728394171
         300.0000000000        10007.9748781324
         310.0000000000         9200.4288825729
         320.0000000000         7156.6689043265
         330.0000000000         4560.2727119104
         340.0000000000         2153.6135177778
         350.0000000000          531.1281193413
         360.0000000000            0.0420080012
