             angle (deg)             energy (J/mol)
           0.0000000000           26.0685880586
          10.0000000000         1876.7230518070
          20.0000000000         3764.2132783887
          30.0000000000         5993.1812676520
          40.0000000000         8674.1001771087
          50.0000000000        11404.3417267508
          60.0000000000        14266.4043732938
          70.0000000000        17369.8712299571
          80.0000000000        20967.3705184065
          90.0000000000        25190.8467340742
         100.0000000000        29983.5864544819
         110.0000000000        34971.3378024238
         120.0000000000        39391.7160053817
         130.0000000000        42221.6084022501
         140.0000000000        42544.8625703154
         150.0000000000        40398.9680221256
         160.0000000000        36875.2452797190
         170.0000000000        32966.9445689716
         180.0000000000        29241.4967959996
         190.0000000000        26100.0573349983
         200.0000000000        23829.2204994713
         210.0000000000        22571.9578843480
         220.0000000000        22307.1552196434
         230.0000000000        22892.8070944560
         240.0000000000        24129.4254043225
         250.0000000000        25747.1140145033
         260.0000000000        27515.9368986114
         270.0000000000        29281.5120394151
         280.0000000000        30814.3339921294
         290.0000000000        31781.0325380076
         300.0000000000        31514.6388203504
         310.0000000000        29011.7629329038
         320.0000000000        17490.8385104597
         330.0000000000        10063.9006506256
         340.0000000000         4195.2258371676
         350.0000000000          725.7721769022
         360.0000000000            0.0000000000
