             angle (deg)             energy (J/mol)
           0.0000000000           78.0561107741
          10.0000000000         1018.9591205270
          20.0000000000         3543.0437958493
          30.0000000000         7059.5149076254
          40.0000000000        10899.3320800349
          50.0000000000        13978.7073498701
          60.0000000000        14772.5062280412
          70.0000000000        12815.7474386082
          80.0000000000         9904.5616896989
          90.0000000000         7212.6734418778
         100.0000000000         5771.4971870604
         110.0000000000         6446.1062482895
         120.0000000000        10341.5026271448
         130.0000000000        18139.5995253753
         140.0000000000        27456.9550442168
         150.0000000000        28886.6499880898
         160.0000000000        31440.6994933963
         170.0000000000        32711.2103808378
         180.0000000000        32065.3557941234
         190.0000000000        29343.1456485316
         200.0000000000        24758.4531623489
         210.0000000000        19178.7041063873
         220.0000000000        13882.4276446289
         230.0000000000         9753.6085752862
         240.0000000000         7557.2387922752
         250.0000000000         7565.1179173025
         260.0000000000         9342.1796199949
         270.0000000000        12019.9689335853
         280.0000000000        14614.4747660962
         290.0000000000        16213.8688933173
         300.0000000000        16221.1861613471
         310.0000000000        14554.1932892855
         320.0000000000        11659.5823209077
         330.0000000000         8052.5787230428
         340.0000000000         4007.3791987893
         350.0000000000          997.2882446379
         360.0000000000            0.0000000000
