             angle (deg)             energy (J/mol)
           0.0000000000           57.8922718352
          10.0000000000          872.6846469318
          20.0000000000         2822.7982962051
          30.0000000000         5671.4945231412
          40.0000000000         8817.8620473460
          50.0000000000        11412.6566849212
          60.0000000000        12562.2633037873
          70.0000000000        11761.1104005294
          80.0000000000         9270.7135138695
          90.0000000000         6002.1972341841
         100.0000000000         2865.3156409408
         110.0000000000          738.6292496997
         120.0000000000            0.5172235242
         130.0000000000          708.0605548660
         140.0000000000         2631.2549540189
         150.0000000000         5375.5770595870
         160.0000000000         8480.9263994408
         170.0000000000        11205.0190285215
         180.0000000000        12525.3960348412
         190.0000000000        11730.0428607746
         200.0000000000         9076.7730904407
         210.0000000000         5664.0512309585
         220.0000000000         2565.6962226345
         230.0000000000          548.2253744904
         240.0000000000            0.0000000000
         250.0000000000          790.9659637854
         260.0000000000         2649.3630266691
         270.0000000000         5360.5486983855
         280.0000000000         8450.9221870767
         290.0000000000        11188.8879574002
         300.0000000000        12531.6447245361
         310.0000000000        11686.1996386033
         320.0000000000         9028.1225779762
         330.0000000000         5622.7521182579
         340.0000000000         2582.1029711612
         350.0000000000          602.7701340370
         360.0000000000            0.6222434526
