             angle (deg)             energy (J/mol)
           0.0000000000           43.6699392222
          10.0000000000          871.7289649416
          20.0000000000         3075.3372510734
          30.0000000000         6242.8400491892
          40.0000000000         9542.9017097738
          50.0000000000        11992.6191015644
          60.0000000000        12780.8650476073
          70.0000000000        11616.8864422788
          80.0000000000         8983.5205864603
          90.0000000000         5705.6076427598
         100.0000000000         2704.2648541514
         110.0000000000          654.9388162671
         120.0000000000           25.4174641145
         130.0000000000          926.1398240683
         140.0000000000         3241.0955591718
         150.0000000000         6411.7909650811
         160.0000000000         9670.8134373886
         170.0000000000        12068.4146569880
         180.0000000000        12765.0700403464
         190.0000000000        11590.7600932372
         200.0000000000         8974.1843089003
         210.0000000000         5759.3043658660
         220.0000000000         2768.8679036948
         230.0000000000          714.8107149541
         240.0000000000            0.0000000000
         250.0000000000          802.2713663087
         260.0000000000         3053.8764153396
         270.0000000000         6288.8151772353
         280.0000000000         9659.1798474211
         290.0000000000        12130.5497366469
         300.0000000000        12761.2709420822
         310.0000000000        11439.7728473887
         320.0000000000         8738.7058521242
         330.0000000000         5544.5883619340
         340.0000000000         2652.8208099795
         350.0000000000          677.7124019267
         360.0000000000           12.1534388146
