             angle (deg)             energy (J/mol)
           0.0000000000            0.0000000000
          10.0000000000         1270.2378355082
          20.0000000000         4268.4720323256
          30.0000000000         8313.7687000912
          40.0000000000        12850.5484393772
          50.0000000000        16810.8655531824
          60.0000000000        18371.0688440304
          70.0000000000        18800.5113537827
          80.0000000000        18398.5945844724
          90.0000000000        17505.4993016879
         100.0000000000        16439.3625742108
         110.0000000000        15347.5117011386
         120.0000000000        14583.8588123171
         130.0000000000        14566.5121347820
         140.0000000000        15394.3322401531
         150.0000000000        16887.0024235599
         160.0000000000        18505.3342812685
         170.0000000000        19545.2081336628
         180.0000000000        19658.9447874608
         190.0000000000        18935.9136325255
         200.0000000000        17684.9758465340
         210.0000000000        16290.0241422979
         220.0000000000        15076.1216572573
         230.0000000000        14492.5176721678
         240.0000000000        14785.2845359297
         250.0000000000        15859.7204684462
         260.0000000000        17246.4596091174
         270.0000000000        18486.1103713380
         280.0000000000        19126.5643047980
         290.0000000000        18653.8456808162
         300.0000000000        17010.9155149420
         310.0000000000        14534.4232754885
         320.0000000000        11459.6111243556
         330.0000000000         8084.1871160184
         340.0000000000         4677.5800456620
         350.0000000000         1237.9284343202
