             angle (deg)             energy (J/mol)
           0.0000000000            0.0000000000
          10.0000000000          428.8255173931
          20.0000000000         2016.8039712182
          30.0000000000         4630.8408971778
          40.0000000000         8151.6204543262
          50.0000000000        12443.0971162434
          60.0000000000        17240.4997244868
          70.0000000000        22183.8801246957
          80.0000000000        26629.4710030047
          90.0000000000        29428.7080634156
         130.0000000000        11875.7029673334
         140.0000000000         7727.2582866512
         150.0000000000         4870.4991497012
         160.0000000000         3504.3833105101
         170.0000000000         3863.5123086235
         180.0000000000         6101.2678458097
         190.0000000000        10362.2361994975
         200.0000000000        16686.1989433999
         210.0000000000        24852.7978743608
         220.0000000000        34390.3278112224
         230.0000000000        44566.6077322468
         240.0000000000        54539.9627692740
         250.0000000000        48152.5416938985
         260.0000000000        48356.8292123883
         320.0000000000        10265.7070717212
         330.0000000000         5895.9983904595
         340.0000000000         2832.9064706194
         350.0000000000          854.4347974454
         360.0000000000            5.5345536743
