             angle (deg)             energy (J/mol)
           0.0000000000            0.0000000000
          10.0000000000         1252.5944764926
          20.0000000000         5212.1239403124
          30.0000000000        11667.5533386521
          40.0000000000        19538.1114075274
          50.0000000000        27139.5557410030
          60.0000000000        32881.5318076385
          70.0000000000        35909.9697547885
          80.0000000000        36395.9655315799
          90.0000000000        35162.2247695725
         100.0000000000        33235.1866385327
         110.0000000000        31436.4356816467
         120.0000000000        30167.3583170413
         130.0000000000        29503.2985144630
         140.0000000000        29206.8480744029
         150.0000000000        29028.9835865845
         160.0000000000        28804.2670536388
         170.0000000000        28416.8246650980
         180.0000000000        27896.3429476212
         190.0000000000        27356.3406387333
         200.0000000000        26926.5148058767
         210.0000000000        26715.9497173497
         220.0000000000        26775.0260896351
         230.0000000000        27030.8495448648
         240.0000000000        27332.3619485483
         250.0000000000        27461.6861950732
         260.0000000000        27183.0130145978
         270.0000000000        26277.8588108895
         280.0000000000        24638.6332253888
         290.0000000000        22224.8773051208
         300.0000000000        19092.3041571005
         310.0000000000        15391.7461226812
         320.0000000000        11342.0281131987
         330.0000000000         7283.5146790785
         340.0000000000         3668.2748881015
         350.0000000000         1029.1854425286
         360.0000000000            0.0000000000
