             angle (deg)             energy (J/mol)
           0.0000000000            0.0000000000
          10.0000000000          437.9596313632
          20.0000000000         1493.7230089091
          30.0000000000         2731.7197062500
          40.0000000000         3855.1107091278
          50.0000000000         5138.6992114105
          60.0000000000         6608.7034545581
          70.0000000000         8075.6384884439
          80.0000000000         9303.8394456836
          90.0000000000        10426.0883561125
         100.0000000000        11290.8151129588
         110.0000000000         7883.7249508123
         120.0000000000         6853.2635154149
         130.0000000000         5785.7825318991
         140.0000000000         4726.5692476083
         150.0000000000         3717.2982214835
         160.0000000000         2653.7476113290
         170.0000000000         1411.7102699035
         180.0000000000          473.4511384563
         190.0000000000           20.4500183819
         200.0000000000          261.3842639234
         210.0000000000         1480.3408361711
         220.0000000000         3754.2206260897
         230.0000000000         6692.2757405527
         240.0000000000         9391.4156188550
         250.0000000000        10947.7016640007
         260.0000000000        11338.3445369004
         270.0000000000        11054.3547191730
         280.0000000000        10432.3606752055
         290.0000000000         9646.2938941321
         300.0000000000         8791.0346897936
         310.0000000000         7845.2298718566
         320.0000000000         6573.5952704201
         330.0000000000         3167.6708301206
         340.0000000000         1313.4010532438
         350.0000000000          274.3594843083
         360.0000000000           27.2736925840
