             angle (deg)             energy (J/mol)
           0.0000000000           29.8178019054
          10.0000000000          175.7325820928
          20.0000000000          542.6225577954
          30.0000000000         1069.0405303555
          40.0000000000         1631.7665404855
          50.0000000000         2024.3890403863
          60.0000000000         2057.1736570973
          70.0000000000         1816.0451245315
          80.0000000000         1402.7546898265
          90.0000000000          910.2240438973
         100.0000000000          442.3284631905
         110.0000000000          105.3193013205
         120.0000000000            0.0000000000
         130.0000000000          160.6910933816
         140.0000000000          580.2092137063
         150.0000000000         1150.5623010056
         160.0000000000         1713.5534866525
         170.0000000000         2034.1243938831
         180.0000000000         1998.4806077670
         190.0000000000         1734.1505329640
         200.0000000000         1362.5556615737
         210.0000000000          911.3923913656
         220.0000000000          481.9078736121
         230.0000000000          166.5853406129
         240.0000000000           36.1767626221
         250.0000000000          118.0398482260
         260.0000000000          487.8467543168
         270.0000000000         1046.5741280648
         280.0000000000         1643.8648439384
         290.0000000000         2014.1259614769
         300.0000000000         2001.8753791502
         310.0000000000         1686.5082125285
         320.0000000000         1259.0532061935
         330.0000000000          807.9765774600
         340.0000000000          405.6239751558
         350.0000000000          139.2171299889
         360.0000000000           70.8438628220
