             angle (deg)             energy (J/mol)
           0.0000000000           39.3378643027
          10.0000000000          142.2915903443
          20.0000000000          439.5585607320
          30.0000000000          867.4362727004
          40.0000000000         1308.2760773947
          50.0000000000         1721.5796396094
          60.0000000000         2099.5938581716
          70.0000000000         2266.8723307299
          80.0000000000         1997.1783597295
          90.0000000000         1379.5137650602
         100.0000000000          724.8690049508
         110.0000000000          235.0189943842
         120.0000000000           53.9829025491
         130.0000000000          140.2121943590
         140.0000000000          427.9512259332
         150.0000000000          839.2042726541
         160.0000000000         1272.4511319134
         170.0000000000         1688.5534769288
         180.0000000000         2064.5093035810
         190.0000000000         2275.9880662462
         200.0000000000         2024.1790002310
         210.0000000000         1371.3090780608
         220.0000000000          679.7392878731
         230.0000000000          185.2421424525
         240.0000000000            0.0000000000
         250.0000000000          134.4465967527
         260.0000000000          474.6824978518
         270.0000000000          907.5302810249
         280.0000000000         1330.9814001830
         290.0000000000         1729.7475697010
         300.0000000000         2078.8392818929
         310.0000000000         2263.4644318370
         320.0000000000         2021.2804484460
         330.0000000000         1419.5788928932
         340.0000000000          730.0044826883
         350.0000000000          232.2149604900
         360.0000000000           30.2378819175
