             angle (deg)             energy (J/mol)
           0.0000000000           21.7968997434
          10.0000000000          107.2254142075
          20.0000000000          615.5353142666
          30.0000000000         1218.7229026943
          40.0000000000         1666.2524810216
          50.0000000000         1872.6062679870
          60.0000000000         1957.9192603358
          70.0000000000         2236.3010102748
          80.0000000000         3086.5455099354
          90.0000000000         4786.7667082674
         100.0000000000         7381.3250508171
         110.0000000000        10735.2042072688
         120.0000000000        14510.5338521008
         130.0000000000        18163.5335820870
         140.0000000000        20837.4791637906
         150.0000000000        22254.2067638442
         160.0000000000        22666.3971142507
         170.0000000000        22234.3317299696
         180.0000000000        21235.5233208718
         190.0000000000        20020.6073928580
         200.0000000000        18951.5117271408
         210.0000000000        18301.9866916379
         220.0000000000        18225.1566893151
         230.0000000000        18680.6415322558
         240.0000000000        19454.3212049613
         250.0000000000        20211.4864835904
         260.0000000000        20559.7774182872
         270.0000000000        20154.9568460985
         280.0000000000        18777.7508954835
         290.0000000000        16464.2024281967
         300.0000000000        13446.3426200398
         310.0000000000        10114.0818292891
         320.0000000000         6861.6519872516
         330.0000000000         4054.1235982176
         340.0000000000         1930.1598503404
         350.0000000000          580.3614925801
         360.0000000000            0.0000000000
