             angle (deg)             energy (J/mol)
           0.0000000000           17.1103826588
          10.0000000000         1111.3793410487
          20.0000000000         3734.2825801387
          30.0000000000         7071.1274936670
          40.0000000000         8468.7965901735
          50.0000000000        10211.1833162498
          60.0000000000        11815.5055066744
          70.0000000000        13277.6988878153
          80.0000000000        14809.0374331268
          90.0000000000        16743.4558442727
         100.0000000000        19496.1480433730
         110.0000000000        23256.9219169052
         120.0000000000        25192.4272849891
         130.0000000000        26034.9711935156
         140.0000000000        27337.6392032712
         150.0000000000        21746.5637408603
         160.0000000000        23420.3304025573
         170.0000000000        25092.7002983260
         180.0000000000        26388.3529724765
         190.0000000000        25455.3553427704
         200.0000000000        23385.8339599835
         210.0000000000        21456.1204445254
         220.0000000000        20076.3021215683
         230.0000000000        19485.8455819345
         240.0000000000        19701.1785782256
         250.0000000000        20793.8801133596
         260.0000000000        22540.6776791151
         270.0000000000        24390.2530623417
         280.0000000000        25521.2947717870
         290.0000000000        25511.8062153533
         300.0000000000        19792.1206422888
         310.0000000000        15339.2177470434
         320.0000000000         9407.5781960892
         330.0000000000         5028.0081373270
         340.0000000000         3307.5417096750
         350.0000000000         1030.6898540066
         360.0000000000            0.0000000000
