             angle (deg)             energy (J/mol)
           0.0000000000           41.1074512977
          10.0000000000          732.2597869454
          20.0000000000         2692.1901802458
          30.0000000000         5526.1836078032
          40.0000000000         8458.0084111744
          50.0000000000        10639.7541600142
          60.0000000000        11333.0725331217
          70.0000000000        10377.0230145801
          80.0000000000         8117.0347445074
          90.0000000000         5274.4007969567
         100.0000000000         2586.0333443732
         110.0000000000          668.9091008728
         120.0000000000            3.7649666793
         130.0000000000          709.6411056317
         140.0000000000         2708.7439568513
         150.0000000000         5495.3733669998
         160.0000000000         8398.6353574085
         170.0000000000        10575.1484849988
         180.0000000000        11373.9515658102
         190.0000000000        10494.4773762613
         200.0000000000         8231.7454588987
         210.0000000000         5292.2988294517
         220.0000000000         2518.7942930897
         230.0000000000          632.2860033684
         240.0000000000            4.4160907727
         250.0000000000          802.4315215988
         260.0000000000         2838.1049602840
         270.0000000000         5653.3181874703
         280.0000000000         8551.6494890541
         290.0000000000        10688.2812737980
         300.0000000000        11356.8044262436
         310.0000000000        10378.4460355278
         320.0000000000         8122.5115371987
         330.0000000000         5290.0382741011
         340.0000000000         2608.9775876590
         350.0000000000          707.9030247495
         360.0000000000            0.0000000000
