             angle (deg)             energy (J/mol)
           0.0000000000           28.9172554261
          10.0000000000          223.1832409762
          20.0000000000          721.4637315300
          30.0000000000         1407.0946410131
          40.0000000000         2174.3103332227
          50.0000000000         2937.8214449096
          60.0000000000         3627.7266681800
          70.0000000000         4169.4434285519
          80.0000000000         4510.6560155673
          90.0000000000         4604.6646635695
         100.0000000000         4408.4951906045
         110.0000000000         3933.3506047394
         120.0000000000         3203.9237321797
         130.0000000000         2292.5969782133
         140.0000000000         1404.3536191954
         150.0000000000         1157.2441980730
         160.0000000000         2290.2156499526
         170.0000000000         4944.3492097087
         180.0000000000         8404.2775566326
         190.0000000000        11912.1974153621
         200.0000000000        15531.6222530305
         210.0000000000        19128.1133496001
         220.0000000000        22335.8860644615
         230.0000000000        24717.9233210305
         240.0000000000        25900.7372622411
         250.0000000000        25662.0110620113
         260.0000000000        24005.5411934318
         270.0000000000        21222.9708061204
         280.0000000000        17692.7735810310
         290.0000000000        13894.0664853914
         300.0000000000        10242.6840633771
         310.0000000000         7011.1216942616
         320.0000000000         4348.6758018071
         330.0000000000         2328.9706533318
         340.0000000000          968.5442721609
         350.0000000000          220.2925656075
         360.0000000000            0.0000000000
