             angle (deg)             energy (J/mol)
           0.0000000000            0.1706574769
          10.0000000000          757.4645857310
          20.0000000000         2912.3435944892
          30.0000000000         5910.1787152205
          40.0000000000         8911.8470658009
          50.0000000000        11006.2686893273
          60.0000000000        11521.9063594538
          70.0000000000        10341.2216986460
          80.0000000000         7889.4144089818
          90.0000000000         4840.7496109657
         100.0000000000         2032.1999023930
         110.0000000000          324.6036750482
         120.0000000000           88.0198827309
         130.0000000000         1256.8897942059
         140.0000000000         3579.2573153792
         150.0000000000         6472.5135258299
         160.0000000000         9274.2159308024
         170.0000000000        11105.7042454541
         180.0000000000        11459.8421682876
         190.0000000000        10197.8247729098
         200.0000000000         7748.9711705415
         210.0000000000         4738.9721089580
         220.0000000000         2032.2734163578
         230.0000000000          351.9009970303
         240.0000000000           77.7226723858
         250.0000000000         1255.2120997788
         260.0000000000         3611.3750551642
         270.0000000000         6615.3039610952
         280.0000000000         9423.1552866292
         290.0000000000        11217.2486069222
         300.0000000000        11454.1395826085
         310.0000000000        10239.4205670910
         320.0000000000         7977.1454866483
         330.0000000000         5277.1260657927
         340.0000000000         2663.3831958416
         350.0000000000          718.9773831916
         360.0000000000            0.0000000000
