             angle (deg)             energy (J/mol)
           0.0000000000           60.0241777100
          10.0000000000          915.6877090789
          20.0000000000         3289.3942544957
          30.0000000000         6608.9948849453
          40.0000000000         9994.0991112683
          50.0000000000        12416.7686036120
          60.0000000000        13093.2443951990
          70.0000000000        11916.7369046663
          80.0000000000         9323.9323959805
          90.0000000000         6048.6738326233
         100.0000000000         2960.4926362621
         110.0000000000          778.3871940145
         120.0000000000            0.0000000000
         130.0000000000          889.2174194621
         140.0000000000         3275.0563997675
         150.0000000000         6608.3070039441
         160.0000000000         9958.1665202372
         170.0000000000        12372.5893174311
         180.0000000000        13101.4490821983
         190.0000000000        11980.0744632292
         200.0000000000         9392.6548548161
         210.0000000000         6092.6115728346
         220.0000000000         2936.4745635480
         230.0000000000          723.1151709376
         240.0000000000           24.8634836825
         250.0000000000         1041.2023553019
         260.0000000000         3539.1318010911
         270.0000000000         6891.7717217310
         280.0000000000        10151.8916528649
         290.0000000000        12419.8115580037
         300.0000000000        13067.7087834971
         310.0000000000        11957.3717659131
         320.0000000000         9437.0966908927
         330.0000000000         6208.2254590281
         340.0000000000         3089.6961097276
         350.0000000000          836.8859563206
         360.0000000000           31.7948032851
