             angle (deg)             energy (J/mol)
           0.0000000000           36.0769934886
          10.0000000000          711.3450550781
          20.0000000000         2525.5260747239
          30.0000000000         5221.6781342947
          40.0000000000         8446.6872558185
          50.0000000000        11769.8191835433
          60.0000000000        14838.5454258927
          70.0000000000        17301.9022895220
          80.0000000000        19017.3251320045
          90.0000000000        20020.3185879430
         100.0000000000        20483.0524358928
         110.0000000000        20667.5331835286
         120.0000000000        20822.4350496073
         130.0000000000        21147.9392711348
         140.0000000000        21734.2212659656
         150.0000000000        22562.6373597699
         160.0000000000        23480.9453177563
         170.0000000000        24249.4081223433
         180.0000000000        24628.8768678167
         190.0000000000        24451.4902208442
         200.0000000000        23707.2003934665
         210.0000000000        22602.1616346806
         220.0000000000        21413.0727487557
         230.0000000000        20456.4167398925
         240.0000000000        19882.5953673944
         250.0000000000        19693.3099550867
         260.0000000000        19740.7579884980
         270.0000000000        19815.6661249520
         280.0000000000        20101.3126330312
         290.0000000000        20078.7018282830
         300.0000000000        19055.2977364918
         310.0000000000        15555.6665807641
         320.0000000000        11164.0060951146
         330.0000000000         6758.8610422707
         340.0000000000         3106.6279583440
         350.0000000000          771.1355633841
         360.0000000000            0.0000000000
