             angle (deg)             energy (J/mol)
           0.0000000000           69.1582916802
          10.0000000000          647.3117390978
          20.0000000000         2440.7460588811
          30.0000000000         5142.8842581019
          40.0000000000         8218.0456006049
          50.0000000000        10838.3653478443
          60.0000000000        12033.8289473184
          70.0000000000        11298.7861304048
          80.0000000000         8872.2361494157
          90.0000000000         5735.7798871288
         100.0000000000         2846.2335079957
         110.0000000000          810.8751292450
         120.0000000000           20.5865444231
         130.0000000000          661.5235698224
         140.0000000000         2629.9710845845
         150.0000000000         5563.4499528355
         160.0000000000         8678.0673073778
         170.0000000000        11071.9902016231
         180.0000000000        12015.1091332532
         190.0000000000        11182.1010402551
         200.0000000000         8894.4820096628
         210.0000000000         5876.1076034538
         220.0000000000         2982.5310821244
         230.0000000000          865.0286892710
         240.0000000000            0.0000000000
         250.0000000000          548.7084664297
         260.0000000000         2386.1225342762
         270.0000000000         5177.7640236307
         280.0000000000         8283.0976106519
         290.0000000000        10878.0786586858
         300.0000000000        12027.6642736260
         310.0000000000        11189.0218578201
         320.0000000000         8708.0977747613
         330.0000000000         5542.8739104500
         340.0000000000         2676.9990381330
         350.0000000000          725.4597422906
         360.0000000000            9.5174369252
