             angle (deg)             energy (J/mol)
           0.0000000000           57.5299529554
          10.0000000000         1708.7540727755
          20.0000000000         5358.4036648518
          30.0000000000         9865.3235942312
          40.0000000000        14727.2084789586
          50.0000000000        19026.2754611373
          60.0000000000        21687.4637390276
          70.0000000000        21952.7206151801
          80.0000000000        19556.6789424204
          90.0000000000        15076.2266771857
         100.0000000000        10138.5698665820
         110.0000000000         7670.7995376521
         120.0000000000        10811.2465597555
         130.0000000000        20035.8221646674
         140.0000000000        32347.4815069650
         150.0000000000        45021.4493276597
         160.0000000000        54897.9417983730
         170.0000000000        27068.0056187259
         180.0000000000        29728.0413022789
         190.0000000000        28667.9563520003
         200.0000000000        24979.2813299345
         210.0000000000        19896.9017161591
         220.0000000000        15005.0808819389
         230.0000000000        11557.6289104789
         240.0000000000        10616.3478287152
         250.0000000000        12368.9346217736
         260.0000000000        16122.1313027032
         270.0000000000        20580.9678277090
         280.0000000000        23807.2345636479
         290.0000000000        25053.0946328849
         300.0000000000        24006.9957203431
         310.0000000000        20816.5880614707
         320.0000000000        16015.2918370722
         330.0000000000        10380.6829614802
         340.0000000000         5055.0271562824
         350.0000000000         1251.9512289648
         360.0000000000            0.0000000000
