             angle (deg)             energy (J/mol)
           0.0000000000           56.9864744117
          10.0000000000          912.9781932247
          20.0000000000         3326.6054640170
          30.0000000000         6790.5350726456
          40.0000000000        10475.8625823483
          50.0000000000        13364.2012315585
          60.0000000000        14502.0403601864
          70.0000000000        13507.1386948281
          80.0000000000        10692.4846991672
          90.0000000000         7011.3816187597
         100.0000000000         3481.0268637031
         110.0000000000          971.5452185514
         120.0000000000           30.7498543483
         130.0000000000          884.0556867798
         140.0000000000         3343.2170016055
         150.0000000000         6866.8951105388
         160.0000000000        10588.5306577368
         170.0000000000        13421.1378214781
         180.0000000000        14500.9481522296
         190.0000000000        13465.9997375668
         200.0000000000        10623.1531243888
         210.0000000000         6901.0108557042
         220.0000000000         3380.1341551183
         230.0000000000          903.8782107649
         240.0000000000            0.0000000000
         250.0000000000          825.1447209526
         260.0000000000         3239.5018807472
         270.0000000000         6704.0511073564
         280.0000000000        10402.1621758171
         290.0000000000        13316.1782136400
         300.0000000000        14500.7092317321
         310.0000000000        13467.2232204714
         320.0000000000        10612.7823999296
         330.0000000000         6876.3206550454
         340.0000000000         3339.5911863649
         350.0000000000          893.2895698088
         360.0000000000           11.0638564045
