             angle (deg)             energy (J/mol)
           0.0000000000           40.4825823730
          10.0000000000            0.0000000000
          20.0000000000          267.6907146013
          30.0000000000          930.8368433398
          40.0000000000         2022.0129629205
          50.0000000000         3545.5721521889
          60.0000000000         5451.0680569645
          70.0000000000         7663.2486000689
          80.0000000000        10068.9521123606
          90.0000000000        12523.3166388560
         100.0000000000        14848.1285005157
         110.0000000000        16851.8889884777
         120.0000000000        18343.0022505169
         130.0000000000        19165.9678065000
         140.0000000000        19242.8897013907
         150.0000000000        18578.0396233550
         160.0000000000        17251.9127722614
         170.0000000000        15411.4216185874
         180.0000000000        13236.5783090079
         190.0000000000        10926.3983580849
         200.0000000000         8655.0390480896
         210.0000000000         6553.1373754728
         220.0000000000         4727.9030014601
         230.0000000000         3250.2821831808
         240.0000000000         2157.7171740881
         250.0000000000         1449.5489738216
         260.0000000000         1080.1857772903
         270.0000000000          970.2587236449
         280.0000000000         1026.7200981162
         290.0000000000         1153.4818567165
         300.0000000000         1263.9865203412
         310.0000000000         1286.5421895785
         320.0000000000         1178.6052649718
         330.0000000000          938.5033028889
         340.0000000000          607.7375797696
         350.0000000000          265.7215896379
         360.0000000000           18.1212000107
