             angle (deg)             energy (J/mol)
           0.0000000000           15.3145406444
          10.0000000000         1137.0751080407
          20.0000000000         3646.2049362756
          30.0000000000         6997.9311829265
          40.0000000000        10372.7119438850
          50.0000000000        12822.9019257265
          60.0000000000        13497.4348473695
          70.0000000000        12157.1014166448
          80.0000000000         9273.6461970902
          90.0000000000         5811.2551313752
         100.0000000000         2670.8448663289
         110.0000000000          580.4140026189
         120.0000000000            3.2162373408
         130.0000000000         1040.0025018700
         140.0000000000         3533.6313788525
         150.0000000000         6935.0845928683
         160.0000000000        10423.2948241067
         170.0000000000        12889.8705505489
         180.0000000000        13507.4353762340
         190.0000000000        12067.6217559092
         200.0000000000         9170.0387217816
         210.0000000000         5724.4508550581
         220.0000000000         2619.4480811024
         230.0000000000          568.3839623359
         240.0000000000           14.5111376773
         250.0000000000         1133.5359343492
         260.0000000000         3713.1761865700
         270.0000000000         7203.8648898797
         280.0000000000        10637.5251106273
         290.0000000000        12996.6785103656
         300.0000000000        13510.1816491452
         310.0000000000        12079.9616053317
         320.0000000000         9205.0760174269
         330.0000000000         5716.4010725539
         340.0000000000         2533.6966302876
         350.0000000000          494.6940577677
         360.0000000000            0.0000000000
