             angle (deg)             energy (J/mol)
           0.0000000000           25.3439501497
          10.0000000000          927.2320319505
          20.0000000000         3290.0611315709
          30.0000000000         6733.8085226574
          40.0000000000        10306.8985390213
          50.0000000000        13153.3840948750
          60.0000000000        14126.0425253838
          70.0000000000        13091.4222983144
          80.0000000000        10248.3997765660
          90.0000000000         6656.1383604597
         100.0000000000         3290.4418290538
         110.0000000000          925.0318630551
         120.0000000000          195.2374205221
         130.0000000000          968.6099097094
         140.0000000000         3366.3949144446
         150.0000000000         6744.5625700716
         160.0000000000        10433.0117991496
         170.0000000000        13173.9863922799
         180.0000000000        14228.7625818720
         190.0000000000        12939.2535774879
         200.0000000000        10068.4243867988
         210.0000000000         6336.9117091186
         220.0000000000         3069.9549764221
         230.0000000000          811.0799183068
         240.0000000000          192.6539285223
         250.0000000000         1201.7831776617
         260.0000000000         3616.6680628689
         270.0000000000         7021.5423031382
         280.0000000000        10528.3962090049
         290.0000000000        13156.5662007801
         300.0000000000        13999.8373726876
         310.0000000000        12945.9617295748
         320.0000000000        10124.5654502421
         330.0000000000         6622.0383682015
         340.0000000000         3140.8303450585
         350.0000000000          877.4052956013
         360.0000000000            0.0000000000
