             angle (deg)             energy (J/mol)
           0.0000000000          211.6047866688
          10.0000000000          695.3216295066
          20.0000000000         1857.4282533838
          30.0000000000         3673.7595573583
          40.0000000000         5709.6194065022
          50.0000000000         7726.8355811670
          60.0000000000         9387.2279466915
          70.0000000000        10685.8001765531
          80.0000000000        11288.8617409772
          90.0000000000        10953.6878036507
         100.0000000000         9758.0299171523
         110.0000000000         7909.9668218199
         120.0000000000         6138.7914899426
         130.0000000000         4455.2763472391
         140.0000000000         3181.4520789448
         150.0000000000         2165.0790757404
         160.0000000000         1412.4611628318
         170.0000000000          747.3039012779
         180.0000000000          272.8655748678
         190.0000000000          130.9651840442
         200.0000000000          294.6257177035
         210.0000000000         1013.4061883988
         220.0000000000         2391.2265060501
         230.0000000000         4475.6712301101
         240.0000000000         7195.6181948792
         250.0000000000         9991.7834205561
         260.0000000000        10468.5978242827
         270.0000000000         9162.0388238441
         280.0000000000         7955.5034914000
         290.0000000000         6740.4142804372
         300.0000000000         5478.6725624648
         310.0000000000         4159.4402742153
         320.0000000000         3073.2158472362
         330.0000000000         1793.6259813355
         340.0000000000         1011.9700399414
         350.0000000000          164.0254781605
         360.0000000000            0.0000000000
