             angle (deg)             energy (J/mol)
           0.0000000000          203.5812590348
          10.0000000000          818.3499273912
          20.0000000000         2968.1800998865
          30.0000000000         5954.8489697570
          40.0000000000         9050.7570122717
          50.0000000000        11439.0035758572
          60.0000000000        12390.8601711420
          70.0000000000        11393.1597229082
          80.0000000000         8957.6016518034
          90.0000000000         5838.6679754725
         100.0000000000         2840.7278348129
         110.0000000000          834.8984530525
         120.0000000000           75.7719258763
         130.0000000000          932.7718367183
         140.0000000000         3085.1093616272
         150.0000000000         6078.1004351574
         160.0000000000         9266.6466146162
         170.0000000000        11643.9921028579
         180.0000000000        12554.6861111848
         190.0000000000        11657.5475586942
         200.0000000000         9120.8552329603
         210.0000000000         5878.6175813395
         220.0000000000         2889.0816656477
         230.0000000000          710.3001061413
         240.0000000000           23.6111202117
         250.0000000000          674.4830370762
         260.0000000000         2802.1697437808
         270.0000000000         5945.8356286970
         280.0000000000         9071.8686566353
         290.0000000000        11518.1151376058
         300.0000000000        12313.1296223399
         310.0000000000        11241.5318550040
         320.0000000000         8793.9857516173
         330.0000000000         5695.6753767667
         340.0000000000         2833.9829256690
         350.0000000000          776.1292641361
         360.0000000000            0.0000000000
