             angle (deg)             energy (J/mol)
           0.0000000000          115.2489418416
          10.0000000000         1528.8574480665
          20.0000000000         5428.4992602175
          30.0000000000         9955.8744589230
          40.0000000000        13430.1144055557
          50.0000000000        14765.8374584834
          60.0000000000        14669.2584461404
          70.0000000000        13327.6621500565
          80.0000000000        11206.0403480602
          90.0000000000         8449.9218717624
         100.0000000000         6028.2553203543
         110.0000000000         4719.0078079875
         120.0000000000         5484.8608657045
         130.0000000000         8600.9590020283
         140.0000000000        13651.4466691558
         150.0000000000        19092.5719580895
         160.0000000000        23749.8043798259
         170.0000000000        26316.8081012929
         180.0000000000        26045.5755875281
         190.0000000000        23487.1204934864
         200.0000000000        19366.4667287632
         210.0000000000        14894.9306610763
         220.0000000000        11455.8461575270
         230.0000000000         7807.4384268839
         240.0000000000         8424.9034835848
         250.0000000000        11280.1923404924
         260.0000000000        15939.0578231826
         270.0000000000        21564.4511942740
         280.0000000000        26758.9869109325
         290.0000000000        29752.0226180852
         300.0000000000        29552.0120388548
         310.0000000000        25961.6094765408
         320.0000000000        19719.3732922011
         330.0000000000        12547.9595806440
         340.0000000000         6014.4819480957
         350.0000000000         1474.5201030538
         360.0000000000            0.0000000000
