             angle (deg)             energy (J/mol)
           0.0000000000           86.7255112589
          10.0000000000          687.1668269247
          20.0000000000         2610.8075611091
          30.0000000000         5406.2612763868
          40.0000000000         8376.0718116057
          50.0000000000        10684.5530640265
          60.0000000000        11568.9553169282
          70.0000000000        10787.3886424807
          80.0000000000         8611.5581449474
          90.0000000000         5700.2673759605
         100.0000000000         2864.6015049202
         110.0000000000          843.0270004657
         120.0000000000           73.2278165549
         130.0000000000          736.7467662108
         140.0000000000         2659.8571495105
         150.0000000000         5370.7750202379
         160.0000000000         8294.3898855163
         170.0000000000        10602.1648784821
         180.0000000000        11597.6231498191
         190.0000000000        10935.9131695380
         200.0000000000         8837.1253398057
         210.0000000000         5961.2893208548
         220.0000000000         3057.7332745869
         230.0000000000          901.6097787742
         240.0000000000            0.0000000000
         250.0000000000          629.6263720810
         260.0000000000         2575.1453965391
         270.0000000000         5449.0542985278
         280.0000000000         8405.0520791082
         290.0000000000        10704.8403014969
         300.0000000000        11599.7471792777
         310.0000000000        10844.3488620222
         320.0000000000         8694.2377610282
         330.0000000000         5845.1660877026
         340.0000000000         3049.1898979565
         350.0000000000          989.6349125985
         360.0000000000          131.0124428403
