             angle (deg)             energy (J/mol)
           0.0000000000          100.0945564872
          10.0000000000         1195.4609740020
          20.0000000000         4078.0130214560
          30.0000000000         7923.1100740604
          40.0000000000        11349.4819071204
          50.0000000000        13122.4635830498
          60.0000000000        12829.9172613316
          70.0000000000        10490.8646884557
          80.0000000000         7136.2503919082
          90.0000000000         3781.3656688995
         100.0000000000         1288.2671429510
         110.0000000000            0.0000000000
         120.0000000000           86.4472082322
         130.0000000000         1804.1358571587
         140.0000000000         5281.7968300447
         150.0000000000         9601.5054920082
         160.0000000000        13681.0097974326
         170.0000000000        16021.7715705498
         180.0000000000        16203.6924558824
         190.0000000000        13929.9124349480
         200.0000000000        10321.7299875772
         210.0000000000         6350.5748103554
         220.0000000000         2861.7633395904
         230.0000000000         1169.6181787820
         240.0000000000         1386.8310330900
         250.0000000000         4190.3739134010
         260.0000000000         8892.9644706750
         270.0000000000        14464.5613496761
         280.0000000000        19378.4022510062
         290.0000000000        21823.8978390483
         300.0000000000        21412.5817802509
         310.0000000000        18160.9999746540
         320.0000000000        13397.9152752403
         330.0000000000         8164.4538974272
         340.0000000000         3855.2839919276
         350.0000000000          942.6673456544
         360.0000000000           34.5830840482
