             angle (deg)             energy (J/mol)
           0.0000000000           70.6574522140
          10.0000000000         1020.1248425232
          20.0000000000         3648.4681172474
          30.0000000000         7356.8002566164
          40.0000000000        11175.3141232592
          50.0000000000        14018.0215847747
          60.0000000000        14968.5523026238
          70.0000000000        13703.1453868070
          80.0000000000        10721.0291337505
          90.0000000000         6928.4604567839
         100.0000000000         3353.9290411677
         110.0000000000          866.4333317648
         120.0000000000            2.5913684160
         130.0000000000          999.9583781122
         140.0000000000         3670.9292685939
         150.0000000000         7373.3724118250
         160.0000000000        11205.9432045481
         170.0000000000        14039.4824206577
         180.0000000000        14988.8211614912
         190.0000000000        13773.6636875077
         200.0000000000        10806.9827480058
         210.0000000000         7059.6120512868
         220.0000000000         3469.1044688952
         230.0000000000          899.9110805704
         240.0000000000            0.0000000000
         250.0000000000         1039.6926930289
         260.0000000000         3770.8137850751
         270.0000000000         7539.3092538166
         280.0000000000        11323.7520086928
         290.0000000000        14058.7142071537
         300.0000000000        14971.3274558773
         310.0000000000        13761.2739536677
         320.0000000000        10821.4098698299
         330.0000000000         7101.8642205055
         340.0000000000         3516.0851633490
         350.0000000000          933.7117657267
         360.0000000000           22.3850119096
