             angle (deg)             energy (J/mol)
           0.0000000000            0.0000000000
          10.0000000000         1457.0368993283
          20.0000000000         5835.9243281827
          30.0000000000        12763.3765929376
          40.0000000000        21125.8824468186
          50.0000000000        28778.8915973763
          60.0000000000        33352.0528881970
          70.0000000000        34176.1211542492
          80.0000000000        32850.1807137636
          90.0000000000        30867.8600577586
         100.0000000000        29026.9146924876
         110.0000000000        27770.9254447610
         120.0000000000        26954.3346023272
         130.0000000000        27084.3598573629
         140.0000000000        28226.7332242017
         150.0000000000        30132.2002483366
         170.0000000000        32796.0849147206
         180.0000000000        32373.3137999981
         190.0000000000        30896.5095121957
         200.0000000000        29146.3040475473
         210.0000000000        27739.9392955365
         220.0000000000        27188.0303447479
         230.0000000000        27800.0159832854
         240.0000000000        29678.4403589176
         250.0000000000        32681.6314994299
         260.0000000000        36353.0779912496
         270.0000000000        28732.5252699588
         280.0000000000        29972.3650679609
         290.0000000000        30212.2097310923
         300.0000000000        29419.7708617925
         310.0000000000        27869.3160519510
         320.0000000000        25997.6103304433
         330.0000000000        24347.7777254580
         340.0000000000        23480.9400666629
         350.0000000000        23763.0631540324
         360.0000000000        25223.5000756881
