             angle (deg)             energy (J/mol)
           0.0000000000            0.0000000000
          10.0000000000         1559.9748722388
          20.0000000000         5357.1092933798
          30.0000000000        10293.4533542068
          40.0000000000        15546.2436617296
          50.0000000000        20726.6410617776
          60.0000000000        25164.6705003166
          70.0000000000        28012.8783842199
          80.0000000000        29534.2321536487
          90.0000000000        30651.1302953900
         100.0000000000        32021.2290179812
         110.0000000000        33891.6955035279
         120.0000000000        36299.8984916677
         130.0000000000        38900.2801929560
         140.0000000000        41050.6302144476
         150.0000000000        42105.5613085348
         160.0000000000        41614.5665798979
         170.0000000000        39698.3218788015
         180.0000000000        13398.4088690679
         190.0000000000         9995.0757971845
         200.0000000000         6415.3668958296
         210.0000000000         4695.3468030599
         220.0000000000         5901.0498520453
         230.0000000000         9850.5472810370
         240.0000000000        15465.0448275795
         250.0000000000        21422.4667872987
         260.0000000000        26623.8498077066
         270.0000000000        29268.3897909514
         280.0000000000        30344.6425694083
         290.0000000000        29327.2482468144
         300.0000000000        26740.0071724437
         310.0000000000        23789.7539855437
         320.0000000000        21603.4372414360
         330.0000000000        21039.2908359796
         340.0000000000        22223.0473315214
         350.0000000000        23897.5255037669
         360.0000000000        10426.0804795470
