             angle (deg)             energy (J/mol)
           0.0000000000            0.0000000000
          10.0000000000         1300.9299288735
          20.0000000000         5115.9492549997
          30.0000000000        10895.3570732002
          40.0000000000        17944.1940729976
          50.0000000000        25449.1460356046
          60.0000000000        32137.9298612620
          70.0000000000        36628.7160940480
          80.0000000000         6405.3348610015
          90.0000000000         5436.1840982206
         100.0000000000         6920.1192437433
         110.0000000000        12006.1141707964
         120.0000000000        21010.3788314977
         130.0000000000        32790.2851855293
         140.0000000000        29708.2975433521
         150.0000000000        27206.2801943836
         160.0000000000        27573.4931064369
         170.0000000000        30792.0408729370
         180.0000000000        36318.0984567366
         190.0000000000        36895.3382301652
         200.0000000000        36132.4756168011
         210.0000000000        34298.6794877042
         220.0000000000        31839.5444278234
         230.0000000000        29216.8065954154
         240.0000000000        26805.0145490174
         250.0000000000        24907.6471918043
         260.0000000000        23970.0365588291
         270.0000000000        24161.7269290942
         280.0000000000        25338.2475471365
         290.0000000000        26720.2922940084
         300.0000000000        27394.9958731283
         310.0000000000        26786.0873204182
         320.0000000000        25000.6712773248
         330.0000000000        22310.0170145205
         340.0000000000        19532.7527622742
         350.0000000000        17596.3442222389
         360.0000000000        17328.6666351473
