             angle (deg)             energy (J/mol)
           0.0000000000            0.0000000000
          10.0000000000          677.3973419922
          20.0000000000         3911.5747090712
          30.0000000000         8767.9722990697
          40.0000000000        13990.3199357623
          50.0000000000        18470.9717391147
          60.0000000000        21280.8893329750
          70.0000000000        22137.2276178353
          80.0000000000        21438.7947709163
          90.0000000000        19948.4534058807
         100.0000000000        18322.4393356411
         110.0000000000        17204.6669024399
         120.0000000000        16951.7682540147
         130.0000000000        17581.2948571114
         140.0000000000        18857.5083302320
         150.0000000000        20250.1705986261
         160.0000000000        21116.7824642842
         170.0000000000        21046.5792236672
         180.0000000000        19914.2037602208
         190.0000000000        18090.0274626547
         200.0000000000        16186.8866312697
         210.0000000000        14717.9063329836
         220.0000000000        14109.5780158742
         230.0000000000        14623.9501951694
         240.0000000000        16333.6940813709
         250.0000000000        19303.5413736468
         260.0000000000        23450.5236510014
         270.0000000000        28158.0553989887
         280.0000000000        32288.1189552367
         290.0000000000        21664.9553287357
         300.0000000000        25622.9567516794
         310.0000000000        26419.6489306913
         320.0000000000        20768.1108321044
         330.0000000000        13645.8543543492
         340.0000000000         7051.3154715703
         350.0000000000         2243.1666924782
