             angle (deg)             energy (J/mol)
          10.0000000000          333.2888285148
          20.0000000000         1694.7549075291
          30.0000000000         5947.3137851556
          40.0000000000        11525.5584297884
          50.0000000000        16745.2228056464
          60.0000000000        20255.7576621900
          70.0000000000        21259.7251785725
          80.0000000000        19655.7968131406
          90.0000000000        15926.2453838584
         100.0000000000        11002.3803239672
         110.0000000000         6000.7794643298
         120.0000000000         1967.7832633083
         130.0000000000            0.0000000000
         140.0000000000          774.8821516095
         150.0000000000         4047.6149840992
         160.0000000000         8748.2311656149
         170.0000000000        13183.4408172780
         180.0000000000        16005.2309216033
         190.0000000000        16309.0222592405
         200.0000000000        14212.8205466815
         210.0000000000        10490.8515610953
         220.0000000000         6213.8965387437
         230.0000000000         2549.0190474975
         240.0000000000          581.6138560508
         250.0000000000         1012.8889648745
         260.0000000000         4049.1719056161
         270.0000000000         9406.3100794874
         280.0000000000        15929.0152861676
         290.0000000000        21969.0696028729
         300.0000000000        25673.6420265067
         310.0000000000        26106.9518975438
         320.0000000000        23284.7128328642
         330.0000000000        18094.5853304128
         340.0000000000        11972.2347205818
         350.0000000000         6319.1029435703
         360.0000000000         2107.8405533214
