             angle (deg)             energy (J/mol)
           0.0000000000            0.0000000000
          10.0000000000         1348.8374248260
          20.0000000000         4002.3986256962
          30.0000000000         7503.4055432770
          40.0000000000        11395.0395807758
          50.0000000000        14786.2533454296
          60.0000000000        16779.4094393791
          70.0000000000        16918.2852544142
          80.0000000000        15427.2717613592
          90.0000000000        12865.6634419040
         100.0000000000        10079.6063907906
         110.0000000000         7832.7456199766
         120.0000000000         6638.4871248786
         130.0000000000         6615.6400251049
         140.0000000000         7403.3661221515
         150.0000000000         8455.3724094343
         160.0000000000         9767.5263501516
         170.0000000000        11421.7724204375
         180.0000000000        12784.7429107806
         190.0000000000        12975.4670970178
         200.0000000000        11857.9073292948
         210.0000000000         9933.2268971178
         220.0000000000         7993.8095342756
         230.0000000000         6679.7337276896
         240.0000000000         6227.2235761200
         250.0000000000         6619.8775819844
         260.0000000000         7839.2411065853
         270.0000000000         9381.1814204372
         280.0000000000        10687.8008074801
         290.0000000000        11455.6229900113
         300.0000000000        11545.8482927310
         310.0000000000        10529.4254049599
         320.0000000000         8290.9110982799
         330.0000000000         5297.2951558250
         340.0000000000         2350.7964337159
         350.0000000000          383.8139479027
         360.0000000000           17.4516976127
