             angle (deg)             energy (J/mol)
          -0.0000000000            0.0000000000
         -10.0000000000         1179.6239588892
         -20.0000000000         4117.4033957976
         -30.0000000000         7917.2315798109
         -40.0000000000        11952.1942801744
         -50.0000000000        15820.5821419627
         -60.0000000000        19243.3544148761
         -70.0000000000        22114.3831435337
         -80.0000000000        24456.0428376581
         -90.0000000000        26212.9853348849
        -100.0000000000        27108.2177746377
        -110.0000000000        26833.6114934157
        -120.0000000000        25540.1983706896
        -130.0000000000        23694.2908107794
        -140.0000000000        21603.5133810221
        -150.0000000000        19369.0475951416
        -160.0000000000        17028.5352444103
        -170.0000000000        14730.2645608600
        -180.0000000000        12889.6027495598
        -190.0000000000        12113.2844494929
        -200.0000000000        12836.9273459924
        -210.0000000000        15429.9340181187
        -220.0000000000        19974.5692528847
        -230.0000000000        26508.7872764730
        -240.0000000000        34627.9670543649
        -250.0000000000        43040.3232741425
        -260.0000000000        49892.0377444568
        -270.0000000000        53282.9705806119
        -280.0000000000        52339.3475529673
        -290.0000000000        47587.8124272202
        -300.0000000000        40160.7485433824
        -310.0000000000        31231.7228322006
        -320.0000000000        21881.1048555037
        -330.0000000000        13182.5297687611
        -340.0000000000         6122.9597256247
        -350.0000000000         1586.2535004527
        -360.0000000000           69.8277942275
