             angle (deg)             energy (J/mol)
           0.0000000000           50.3255812703
          10.0000000000          278.8674674997
          20.0000000000          747.2907736190
          30.0000000000         1255.6951917181
          40.0000000000         1626.0350743148
          50.0000000000         1458.4415418221
          60.0000000000         1102.4342630094
          70.0000000000          668.6780569407
          80.0000000000          315.8607604494
          90.0000000000          215.3408728567
         100.0000000000          166.9502849649
         110.0000000000           71.0880341145
         120.0000000000           72.2301265634
         130.0000000000          330.1618581206
         140.0000000000          874.6222657824
         150.0000000000         1301.6519413103
         160.0000000000         1604.6503778688
         170.0000000000         1524.8561862125
         180.0000000000         1095.8127523971
         190.0000000000          677.4839834667
         200.0000000000          344.0297484192
         210.0000000000          260.8302834914
         220.0000000000          163.7077926047
         230.0000000000            0.0000000000
         240.0000000000            3.5628032388
         250.0000000000          268.9089464871
         260.0000000000          713.5924830682
         270.0000000000         1229.8891537044
         280.0000000000         1504.5269408900
         290.0000000000         1441.0764856839
         300.0000000000         1134.9195727677
         310.0000000000          670.3163688387
         320.0000000000          382.8320108931
         330.0000000000          253.3659873828
         340.0000000000          137.7809815315
         350.0000000000           47.8602368579
         360.0000000000           47.9521294258
