             angle (deg)             energy (J/mol)
           0.0000000000            0.0000000000
          10.0000000000          851.9038154844
          20.0000000000         3356.6385568726
          30.0000000000         7273.7924530914
          40.0000000000        12501.5171136404
          50.0000000000        18562.7224570892
          60.0000000000        24769.1048153068
          70.0000000000        30299.0822704301
          80.0000000000        34500.6460642391
          90.0000000000        36953.9551399093
         100.0000000000        37684.1224035090
         110.0000000000        36860.2090419520
         120.0000000000        34448.1701986402
         130.0000000000        29801.5579237488
         140.0000000000        23485.4506754756
         150.0000000000        18633.4376702863
         160.0000000000        15506.4673389609
         170.0000000000        13874.4513759403
         180.0000000000        13233.3725735556
         190.0000000000        13202.6227192073
         200.0000000000        13535.5019697475
         210.0000000000        14085.0112136723
         220.0000000000        14833.1736532790
         230.0000000000        15803.6923014967
         240.0000000000        17033.3267815725
         250.0000000000        18451.5194105750
         260.0000000000        19835.1919674565
         270.0000000000        20730.9048736765
         280.0000000000        20823.6086481691
         290.0000000000        19731.2300495351
         300.0000000000        17460.5061105021
         310.0000000000        14151.4704915359
         320.0000000000        10324.3712405600
         330.0000000000         6372.0198932566
         340.0000000000         3032.7752728644
         350.0000000000          812.6053337108
         360.0000000000           39.1146969362
