             angle (deg)             energy (J/mol)
           0.0000000000            0.0000000000
          10.0000000000          425.1786981518
          20.0000000000         1780.3225735065
          30.0000000000         4102.1361142478
          40.0000000000         7216.0865917149
          50.0000000000        10825.6946855055
          60.0000000000        14602.6836463107
          70.0000000000        18163.9116540979
          80.0000000000        21237.8757687903
          90.0000000000        23670.6823160398
         100.0000000000        25500.6478409088
         110.0000000000        26826.2417153471
         120.0000000000        27799.1968273364
         130.0000000000        28535.5681471577
         140.0000000000        29043.9253061622
         150.0000000000        29258.6859435674
         160.0000000000        29050.1188603462
         170.0000000000        28253.9386537651
         180.0000000000        26715.7475537600
         190.0000000000        24453.3044413125
         200.0000000000        21646.3405347481
         210.0000000000        18557.5791029355
         220.0000000000        15628.8287599196
         230.0000000000        13305.0067118350
         240.0000000000        11991.3851166968
         250.0000000000        11821.5782877989
         260.0000000000        12753.7383829529
         270.0000000000        14586.4475551118
         280.0000000000        16934.2010344360
         290.0000000000        19256.6972052343
         300.0000000000        20964.1962890669
         310.0000000000         3702.6820637286
         320.0000000000         3229.3937063330
         330.0000000000         2320.2277388822
         340.0000000000         1265.3386527962
         350.0000000000          398.6296434768
         360.0000000000           28.1164780803
