             angle (deg)             energy (J/mol)
           0.0000000000           10.1318039616
          10.0000000000          716.2179827707
          20.0000000000         2712.9053741447
          30.0000000000         5591.4062753272
          40.0000000000         8547.9790402656
          50.0000000000        10782.4264478415
          60.0000000000        11499.4058255782
          70.0000000000        10531.9485103553
          80.0000000000         8234.9354412201
          90.0000000000         5334.4748592335
         100.0000000000         2580.5224202462
         110.0000000000          682.6693456217
         120.0000000000            0.0000000000
         130.0000000000          729.6552910197
         140.0000000000         2728.3039307915
         150.0000000000         5536.2629017260
         160.0000000000         8499.1184879442
         170.0000000000        10733.4477479328
         180.0000000000        11568.1755433591
         190.0000000000        10717.3770632666
         200.0000000000         8489.3017439171
         210.0000000000         5564.7154438159
         220.0000000000         2786.5033861449
         230.0000000000          792.1133071785
         240.0000000000           46.9833199259
         250.0000000000          709.6804881608
         260.0000000000         2685.7892115279
         270.0000000000         5518.5722837650
         280.0000000000         8517.5101144161
         290.0000000000        10770.9293839152
         300.0000000000        11519.5959195365
         310.0000000000        10555.6541484578
         320.0000000000         8245.7708791646
         330.0000000000         5346.6046685008
         340.0000000000         2642.0221289428
         350.0000000000          743.2396273475
         360.0000000000           12.8596982696
