             angle (deg)             energy (J/mol)
           0.0000000000           33.5591391867
          10.0000000000          515.2806021908
          20.0000000000         2127.9335036184
          30.0000000000         4496.8747668924
          40.0000000000         7083.4988487546
          50.0000000000         9127.0015280496
          60.0000000000        10023.8486501531
          70.0000000000         9423.8090360454
          80.0000000000         7521.5792531773
          90.0000000000         4955.3159226011
         100.0000000000         2439.4044283145
         110.0000000000          667.5910998535
         120.0000000000            0.0000000000
         130.0000000000          554.5055699996
         140.0000000000         2149.2709409699
         150.0000000000         4470.5357522234
         160.0000000000         6953.9960683365
         170.0000000000         9037.5796284463
         180.0000000000        10030.2995032885
         190.0000000000         9608.4945725938
         200.0000000000         7849.6617154619
         210.0000000000         5267.4799792425
         220.0000000000         2706.9218599668
         230.0000000000          827.6126908371
         240.0000000000           92.9689498603
         250.0000000000          622.5060163983
         260.0000000000         2283.1793102723
         270.0000000000         4632.4398265466
         280.0000000000         7155.9022584163
         290.0000000000         9151.4869397212
         300.0000000000        10041.6574157014
         310.0000000000         9499.2422724399
         320.0000000000         7705.3301118107
         330.0000000000         5177.8349121234
         340.0000000000         2664.8377226036
         350.0000000000          815.1678214861
         360.0000000000           74.0312193728
