             angle (deg)             energy (J/mol)
           0.0000000000           25.8769265811
          10.0000000000          941.2548266697
          20.0000000000         3283.3451028439
          30.0000000000         6625.9897454888
          40.0000000000        10313.5856871075
          50.0000000000        13445.0298701886
          60.0000000000        15088.0414265185
          70.0000000000        14870.6001537506
          80.0000000000        13152.2735084643
          90.0000000000        10798.9907264100
         100.0000000000         8795.2932505244
         110.0000000000         7826.7962372343
         120.0000000000         8111.1168678780
         130.0000000000         9497.4175501579
         140.0000000000        11556.8780175505
         150.0000000000        13668.1527246350
         160.0000000000        15153.6841739799
         170.0000000000        15189.4513585529
         180.0000000000        13518.2183042143
         190.0000000000        10517.7524326125
         200.0000000000         6942.2469564776
         210.0000000000         3607.8306303793
         220.0000000000         1314.0337985848
         230.0000000000          502.4287803375
         240.0000000000         1430.8029048116
         250.0000000000         3923.6730123002
         260.0000000000         7676.2999598907
         270.0000000000        11953.2523566210
         280.0000000000        15489.6378848755
         290.0000000000        16715.6964342027
         300.0000000000        15657.2130388397
         310.0000000000        13263.8651289524
         320.0000000000         9944.1358490271
         330.0000000000         6242.8374237171
         340.0000000000         2948.8669228601
         350.0000000000          722.8394934577
         360.0000000000            0.0000000000
