             angle (deg)             energy (J/mol)
           0.0000000000            0.0000000000
          10.0000000000         1593.7177965613
          20.0000000000         5758.7687638879
          30.0000000000        11261.2651120425
          40.0000000000        16838.3072776220
          50.0000000000        21740.1548957261
          60.0000000000        25876.1940895864
          70.0000000000        29192.6257416407
          80.0000000000        31714.9224515141
          90.0000000000        33544.7435739256
         100.0000000000        34770.7128561570
         110.0000000000        35465.1864492231
         120.0000000000        35698.4936177446
         130.0000000000        35551.7780600621
         140.0000000000        35137.8890114518
         150.0000000000        34629.1038958697
         160.0000000000        34234.1499521256
         170.0000000000        34164.7474888545
         180.0000000000        34632.3883962311
         190.0000000000        35778.0935223766
         200.0000000000        37706.5625507803
         210.0000000000        40461.5730662141
         220.0000000000        44001.6973062032
         230.0000000000        48138.0410581096
         240.0000000000        52510.0260477037
         250.0000000000        29591.1004806223
         260.0000000000        32846.3816154994
         270.0000000000        34704.8285628006
         280.0000000000        34901.2684622267
         290.0000000000        33289.0277640964
         300.0000000000        29906.8693486530
         310.0000000000        24764.6125849479
         320.0000000000        18422.5443941659
         330.0000000000        11659.6243290581
         340.0000000000         5614.5001721639
         350.0000000000         1453.1879166466
         360.0000000000           16.2072105582
