             angle (deg)             energy (J/mol)
           0.0000000000            0.0000000000
          10.0000000000         1024.6328257146
          20.0000000000         4016.7758628043
          30.0000000000         8870.7553674850
          40.0000000000        15220.2589738842
          50.0000000000        21999.4151301909
          60.0000000000        20142.3885783653
          70.0000000000        24604.6251256985
          80.0000000000        24863.7567106876
          90.0000000000        25337.1632156706
         100.0000000000        26434.8374474813
         110.0000000000        27527.1924165680
         120.0000000000        28163.0858567978
         130.0000000000        28979.9234961454
         140.0000000000        29470.8394597241
         150.0000000000        29358.4365597779
         160.0000000000        28634.1084078986
         170.0000000000        27401.8011688765
         180.0000000000        25829.1582596217
         190.0000000000        24184.7814434018
         200.0000000000        22771.2963355591
         210.0000000000        21994.9885375298
         220.0000000000        22286.5004121996
         230.0000000000        23740.9827003182
         240.0000000000        24256.0322585769
         250.0000000000        25525.9392810196
         260.0000000000        27032.4799801972
         270.0000000000        28261.8072769040
         280.0000000000        29450.2056563556
         290.0000000000        30645.7217658685
         300.0000000000        30830.9481553392
         310.0000000000        28814.0365385713
         320.0000000000        23210.7472508907
         330.0000000000        14227.6519955359
         340.0000000000         6508.5432603731
         350.0000000000         1693.6626996469
         360.0000000000           28.5260560548
