             angle (deg)             energy (J/mol)
           0.0000000000            0.0000000000
          10.0000000000         3107.1898153415
          20.0000000000        11898.2008755877
          30.0000000000        24724.3925526198
          40.0000000000        39140.0355889915
          50.0000000000        33686.7043512044
          60.0000000000        38708.2905157382
          70.0000000000        41247.7422417438
          80.0000000000        40144.4993248230
          90.0000000000        36409.5577443240
         100.0000000000        32003.5489019086
         110.0000000000        28315.9503348924
         120.0000000000        23281.8772930064
         130.0000000000        18119.0497380092
         140.0000000000        14612.5187686425
         150.0000000000        13395.2005082927
         160.0000000000        14544.0851148712
         170.0000000000        17424.3503519553
         180.0000000000        20921.2824938664
         190.0000000000        23924.6390407623
         200.0000000000        25497.7440378811
         210.0000000000        25283.2406994273
         220.0000000000        23421.8085588666
         230.0000000000        20512.9700067824
         240.0000000000        17403.4198671062
         250.0000000000        14980.4563187540
         260.0000000000        13939.5847765176
         270.0000000000        14606.6901589597
         280.0000000000        16840.8146298864
         290.0000000000        20157.0204891020
         300.0000000000        23746.4122339148
         310.0000000000        26376.5723545794
         320.0000000000        26000.0546707805
         330.0000000000        19476.0393397957
         340.0000000000        10530.6987723567
         350.0000000000         2987.1152047527
         360.0000000000           57.4590643134
