             angle (deg)             energy (J/mol)
           0.0000000000            0.0000000000
          10.0000000000          959.0793452744
          20.0000000000         3823.4235512432
          30.0000000000         8404.5978676604
          40.0000000000        14356.3461220427
          50.0000000000        21178.7127550304
          60.0000000000        28016.8218850910
          70.0000000000        33757.2515323966
          80.0000000000        37457.9408417637
          90.0000000000        38611.7535115457
         100.0000000000        37392.4031143053
         110.0000000000        34342.9742958512
         120.0000000000        30190.7567717749
         130.0000000000        25770.2446682478
         140.0000000000        21746.6162508991
         150.0000000000        18524.7052191287
         160.0000000000        16279.7820673145
         170.0000000000        14859.4470303995
         180.0000000000        14015.6376308926
         190.0000000000        13562.7651602939
         200.0000000000        13339.0095604318
         210.0000000000        13244.8118764988
         220.0000000000        13389.7000862033
         230.0000000000        13852.4995717017
         240.0000000000        14726.2659246273
         250.0000000000        16022.0498737257
         260.0000000000        17589.6255681144
         270.0000000000        19276.7402711137
         280.0000000000        20808.9189764494
         290.0000000000        21827.0615664995
         300.0000000000        22039.8452025251
         310.0000000000        21346.6397259115
         320.0000000000        15205.7373341693
         330.0000000000        11107.9569242391
         340.0000000000         7489.3564934638
         350.0000000000         4923.6760239603
         360.0000000000         3853.3988831159
