             angle (deg)             energy (J/mol)
           0.0000000000            0.0000000000
          10.0000000000         1390.5356134634
          20.0000000000         6934.3678313757
          30.0000000000        14944.1036478600
          40.0000000000        23466.7308615596
          50.0000000000        30219.8919437725
          60.0000000000        34455.5399767088
          70.0000000000        34650.7695206653
          80.0000000000        29864.8403469500
          90.0000000000        21003.5814124643
         100.0000000000        11689.5366488543
         110.0000000000         3921.8482898689
         120.0000000000          522.0832723177
         130.0000000000         1631.8558074321
         140.0000000000         5273.7076650114
         150.0000000000        11018.3276101019
         160.0000000000        17672.4233316333
         170.0000000000        23978.2176164304
         180.0000000000        28841.7040559987
         190.0000000000        30710.8551662966
         200.0000000000        28034.7593001150
         210.0000000000        21640.5329289913
         220.0000000000        13457.3250860632
         230.0000000000         6422.5030044941
         240.0000000000         1761.3375839243
         250.0000000000          526.1921795722
         260.0000000000         2705.0551296089
         270.0000000000         7026.0844179145
         280.0000000000        12716.8632374413
         290.0000000000        18318.3960657858
         300.0000000000        22039.3227280567
         310.0000000000        23062.3513733090
         320.0000000000        20625.1471138900
         330.0000000000        15745.4114556130
         340.0000000000         8982.3417369543
         350.0000000000         3149.9382040092
         360.0000000000          150.6774368582
