             angle (deg)             energy (J/mol)
           0.0000000000            3.8279787558
          10.0000000000          186.5155099985
          20.0000000000         2031.3912484816
          30.0000000000         5288.7544046668
          40.0000000000         9288.8583434275
          50.0000000000        12492.0338081509
          60.0000000000        14170.6733975405
          70.0000000000        15273.9058125729
          80.0000000000        16563.1863984970
          90.0000000000        18394.0839758089
         100.0000000000        20839.6950858171
         110.0000000000        23658.4212316755
         120.0000000000        26641.7110832938
         130.0000000000        29740.5990681238
         140.0000000000        32638.6336882270
         150.0000000000        34936.1823593404
         160.0000000000        36296.8791669725
         170.0000000000        36578.7659591673
         180.0000000000        35815.9243498785
         190.0000000000        34272.4481185850
         200.0000000000        32296.4339132579
         210.0000000000        30219.0754132957
         220.0000000000        28315.0366610527
         230.0000000000        26759.6459114422
         240.0000000000        25580.9592560893
         250.0000000000        24633.3139626647
         260.0000000000        23703.6979768320
         270.0000000000        22540.1210730617
         280.0000000000        20905.4008452803
         290.0000000000        18685.0970055576
         300.0000000000        15938.6692491341
         310.0000000000        12851.0709136964
         320.0000000000         9640.1607265525
         330.0000000000         6494.3288041765
         340.0000000000         3612.3359880986
         350.0000000000         1293.2818477782
         360.0000000000            0.0000000000
