             angle (deg)             energy (J/mol)
           0.0000000000           77.2159508992
          10.0000000000          117.4911187382
          20.0000000000          515.2438452830
          30.0000000000         1167.9614885794
          40.0000000000         1913.2148743636
          50.0000000000         2555.8295941899
          60.0000000000         2905.9846337725
          70.0000000000         2880.4936556932
          80.0000000000         2461.3457308139
          90.0000000000         1805.8791891343
         100.0000000000         1031.0285434884
         110.0000000000          415.5509900555
         120.0000000000           86.8095274106
         130.0000000000          122.6843574587
         140.0000000000          537.8021399924
         150.0000000000         1217.7514678716
         160.0000000000         1984.5076975400
         170.0000000000         2593.6866765619
         180.0000000000         2901.2508575933
         190.0000000000         2799.3945905274
         200.0000000000         2358.3158653355
         210.0000000000         1705.7977600075
         220.0000000000         1009.7698710459
         230.0000000000          432.7060061877
         240.0000000000           93.7434724853
         250.0000000000           71.2245601557
         260.0000000000          430.7211282424
         270.0000000000         1049.6485884202
         280.0000000000         1809.0507930017
         290.0000000000         2514.8849238036
         300.0000000000         2875.7336243453
         310.0000000000         2796.0654566927
         320.0000000000         2320.8762373542
         330.0000000000         1590.7037226611
         340.0000000000          855.8866988846
         350.0000000000          304.2061667052
         360.0000000000            0.0000000000
