             angle (deg)             energy (J/mol)
           0.0000000000           70.4159060951
          10.0000000000          276.1474496079
          20.0000000000         1439.7768632678
          30.0000000000         3002.2380839942
          40.0000000000         4479.3180493513
          50.0000000000         5568.4279006057
          60.0000000000         6388.0039362990
          70.0000000000         7255.8235321038
          80.0000000000         8628.1197979691
          90.0000000000        10738.8011420926
         100.0000000000        13249.9814856719
         110.0000000000        15689.9950300786
         120.0000000000        18084.9786263918
         130.0000000000        20598.2488676956
         140.0000000000        23521.4384020177
         150.0000000000        26882.4116592819
         160.0000000000        30527.6320330758
         170.0000000000        34152.1634681394
         180.0000000000        37490.3762669553
         190.0000000000        40180.5001788748
         200.0000000000        42327.7074769904
         210.0000000000        43827.3457370569
         220.0000000000        44619.1938688677
         230.0000000000        44505.3101869908
         240.0000000000        43442.1586529224
         250.0000000000        41456.4957355731
         260.0000000000        38625.7159197351
         270.0000000000        35129.9416232546
         280.0000000000        31223.9618544621
         290.0000000000        27154.7810145515
         300.0000000000        23178.4063435898
         310.0000000000        19514.2534902526
         320.0000000000         9956.9351608416
         330.0000000000         6487.6757874513
         340.0000000000         3351.6579836303
         350.0000000000         1063.5374826448
         360.0000000000            0.0000000000
