             angle (deg)             energy (J/mol)
           0.0000000000            0.0000000000
          10.0000000000          651.0635784167
          20.0000000000         2552.2825437837
          30.0000000000         5275.1779449045
          40.0000000000         8198.0865507279
          50.0000000000        10487.9608857266
          60.0000000000        11463.8329281040
          70.0000000000        10754.6171532794
          80.0000000000         8602.5474293595
          90.0000000000         5689.1956431398
         100.0000000000         2832.1161951619
         110.0000000000          774.4331912551
         120.0000000000           18.4388854172
         130.0000000000          691.1917181768
         140.0000000000         2602.6081250539
         150.0000000000         5355.8621810025
         160.0000000000         8243.9855391878
         170.0000000000        10510.1253554433
         180.0000000000        11435.5799241318
         190.0000000000        10717.3980673418
         200.0000000000         8560.2690051214
         210.0000000000         5622.7468671645
         220.0000000000         2783.4604317532
         230.0000000000          770.6445948793
         240.0000000000           81.2854756246
         250.0000000000          794.5891536286
         260.0000000000         2712.2673777103
         270.0000000000         5453.2340942750
         280.0000000000         8341.8615484749
         290.0000000000        10578.9292048091
         300.0000000000        11458.2878723921
         310.0000000000        10640.8069855166
         320.0000000000         8439.3463582414
         330.0000000000         5550.4090950513
         340.0000000000         2766.9959222435
         350.0000000000          777.7176914673
         360.0000000000           25.6012491011
