             angle (deg)             energy (J/mol)
           0.0000000000            0.0000000000
          10.0000000000         1668.3082474596
          20.0000000000         6481.0779063862
          30.0000000000        12976.3177589304
          40.0000000000        19339.1037692326
          50.0000000000        24882.5920467189
          60.0000000000        29107.3101238198
          70.0000000000        31096.6461154298
          80.0000000000        30139.0580541236
          90.0000000000        26330.3189235067
         100.0000000000        20462.1035725899
         110.0000000000        13947.7999655546
         120.0000000000         8367.8933796257
         130.0000000000         4904.4074804073
         140.0000000000         4105.4626224611
         150.0000000000         6003.4916056560
         160.0000000000         9906.0109656660
         170.0000000000        14828.5475225003
         180.0000000000        19540.4979868816
         190.0000000000        22747.6773387819
         200.0000000000        23420.6795940766
         210.0000000000        21283.9979247660
         220.0000000000        17108.4423325605
         230.0000000000        12163.0928073882
         240.0000000000         7773.9580526062
         250.0000000000         4849.8338403691
         260.0000000000         4012.3046365207
         270.0000000000         5353.1132827684
         280.0000000000         8497.7007180899
         290.0000000000        12408.8238410362
         300.0000000000        15688.1388016091
         310.0000000000        16984.2798187924
         320.0000000000        15587.2907265722
         330.0000000000        11650.0701350759
         340.0000000000         6388.2559843063
         350.0000000000         1879.8237670325
         360.0000000000           56.2618365028
