             angle (deg)             energy (J/mol)
           0.0000000000            7.4905511280
          10.0000000000         1710.2112253081
          20.0000000000         7688.5505422174
          30.0000000000        16330.2310471163
          40.0000000000        25489.3135580432
          50.0000000000        32897.1535318011
          60.0000000000        37786.6691770482
          70.0000000000        39774.5348887651
          80.0000000000        38289.2187304451
          90.0000000000        33430.6367245330
         100.0000000000        26494.8301192278
         110.0000000000        19178.4651858898
         120.0000000000        13194.1292272929
         130.0000000000         9828.1753967863
         140.0000000000         9724.8646029584
         150.0000000000        12311.5937048983
         160.0000000000        16308.8384742539
         170.0000000000        20038.0853454901
         180.0000000000        23159.0590351278
         190.0000000000        24971.1212764084
         200.0000000000        24987.5306505564
         210.0000000000        23192.1665883388
         220.0000000000        20002.8590139140
         230.0000000000        16232.8775122976
         240.0000000000        12956.4716055472
         250.0000000000        11125.2405898470
         260.0000000000        11272.0611674579
         270.0000000000        13336.7568814976
         280.0000000000        16805.9479918673
         290.0000000000        20513.9125614122
         300.0000000000        23030.5723231550
         310.0000000000        23186.2277077834
         320.0000000000        20476.9323958229
         330.0000000000        15212.0700398666
         340.0000000000         8722.6614224774
         350.0000000000         2604.5851265829
         360.0000000000            0.0000000000
