             angle (deg)             energy (J/mol)
           0.0000000000            7.1518614970
          10.0000000000          196.1799748533
          20.0000000000          572.8026785807
          30.0000000000          830.1147921573
          40.0000000000          908.6067359253
          50.0000000000         1028.8625058794
          60.0000000000         1229.1881450443
          70.0000000000         1412.7525932190
          80.0000000000         1498.8348570993
          90.0000000000         1451.3763216504
         100.0000000000         1298.1101418482
         110.0000000000         1131.1966139404
         120.0000000000         1032.0787432201
         130.0000000000          951.0006821295
         140.0000000000          680.7396031874
         150.0000000000          289.1568012792
         160.0000000000           39.1173222591
         170.0000000000            2.5362327559
         180.0000000000          156.4089030288
         190.0000000000          408.5435308668
         200.0000000000          648.7793933695
         210.0000000000          803.6628811436
         220.0000000000          868.3604485778
         230.0000000000          922.9130846900
         240.0000000000         1047.1674908767
         250.0000000000         1284.6859611090
         260.0000000000         1475.8827372479
         270.0000000000         1375.9142047644
         280.0000000000         1172.7005157029
         290.0000000000         1049.8796323522
         300.0000000000          994.8439043007
         310.0000000000          915.2282465377
         320.0000000000          753.9201607968
         330.0000000000          511.7886872955
         340.0000000000          241.9975729322
         350.0000000000           34.8062515640
         360.0000000000            0.0000000000
