             angle (deg)             energy (J/mol)
           0.0000000000            0.0000000000
          10.0000000000         1159.7568014308
          20.0000000000         4831.6758834507
          30.0000000000        10429.2547088866
          40.0000000000        16697.9218003140
          50.0000000000        21640.0419606357
          60.0000000000        23788.8849451772
          70.0000000000        23440.0741614841
          80.0000000000        21435.0744377103
          90.0000000000        18583.5846790669
         100.0000000000        15948.4439851600
         110.0000000000        14307.7559961825
         120.0000000000        14276.9641338330
         130.0000000000        16174.2737300631
         140.0000000000        19763.6759769136
         150.0000000000        24318.4587686230
         160.0000000000        28783.6043697788
         170.0000000000        31902.0890856060
         180.0000000000        32608.8999024733
         190.0000000000        30624.5969939952
         200.0000000000        26420.4208276949
         210.0000000000        21134.7986443665
         220.0000000000        16122.7430442675
         230.0000000000        12434.2255523181
         240.0000000000        10494.6585359250
         250.0000000000        10155.8719106437
         260.0000000000        11392.8289099920
         270.0000000000        14008.2520998422
         280.0000000000        16962.2755045150
         290.0000000000        18965.2115854346
         300.0000000000        19190.9835692055
         310.0000000000        17347.3234372854
         320.0000000000        13809.7958165073
         330.0000000000         9304.5194501192
         340.0000000000         4781.8570235178
         350.0000000000         1368.6074387722
         360.0000000000           50.8270518127
