             angle (deg)             energy (J/mol)
           0.0000000000           33.0944257013
          10.0000000000          342.1735200244
          20.0000000000         1658.0477940223
          30.0000000000         3762.5565880369
          40.0000000000         6221.3424563984
          50.0000000000         8435.8780728934
          60.0000000000         9938.8769728327
          70.0000000000        10482.9645595024
          80.0000000000        10048.0321294745
          90.0000000000         8476.0403442385
         100.0000000000         6527.8406843431
         110.0000000000         4974.9152791450
         120.0000000000         4164.1819268854
         130.0000000000         4196.4361926371
         140.0000000000         5028.1866712203
         150.0000000000         6401.2312046911
         160.0000000000         7919.5603982567
         170.0000000000         9187.9131248039
         180.0000000000         9879.7480905086
         190.0000000000         9886.0650431494
         200.0000000000         9270.5664858653
         210.0000000000         8289.2859138171
         220.0000000000         7271.1617022209
         230.0000000000         6506.1278005275
         240.0000000000         6212.2871073372
         250.0000000000         6448.5164571164
         260.0000000000         7111.9566418634
         270.0000000000         7985.1663887357
         280.0000000000         8739.0471670780
         290.0000000000         9075.5837388971
         300.0000000000         8812.1778401208
         310.0000000000         7934.7856719545
         320.0000000000         6648.7160723523
         330.0000000000         4393.1097614674
         340.0000000000         2344.0882815545
         350.0000000000          761.8019113709
         360.0000000000            0.0000000000
