             angle (deg)             energy (J/mol)
           0.0000000000           97.6003317325
          10.0000000000          809.6962798883
          20.0000000000         2934.8861362168
          30.0000000000         5967.6088991916
          40.0000000000         9187.4116544853
          50.0000000000        11705.5915805387
          60.0000000000        12738.4238423085
          70.0000000000        11899.0987965949
          80.0000000000         9489.1997357234
          90.0000000000         6261.4364647229
         100.0000000000         3132.3631081635
         110.0000000000          882.9634789722
         120.0000000000            0.0000000000
         130.0000000000          712.2954861242
         140.0000000000         2856.7801410252
         150.0000000000         5943.6118304035
         160.0000000000         9192.3502197264
         170.0000000000        11704.3129621978
         180.0000000000        12737.3185069166
         190.0000000000        11924.4768783295
         200.0000000000         9579.0732213025
         210.0000000000         6390.3038743279
         220.0000000000         3249.9434936990
         230.0000000000          934.7593401356
         240.0000000000           27.1739235998
         250.0000000000          727.3317238912
         260.0000000000         2878.4536422371
         270.0000000000         5955.1535278031
         280.0000000000         9189.5934447776
         290.0000000000        11694.0157517034
         300.0000000000        12733.5325361620
         310.0000000000        11973.4398251072
         320.0000000000         9619.9049950456
         330.0000000000         6414.2773135687
         340.0000000000         3244.5218365186
         350.0000000000          927.5050840330
         360.0000000000           24.2753718148
